question_id,domain,n_reached,n_leaves,n_stopped,ll,ll_leaves,top1_id,top1_label,top1_is_leaf,top1_share,no_leaf,hit_real,hit_placebo
8150,Math,151,84,0,384.06933662,384.06933662,n00000241,Numerical Ordering and Estimation Techniques,1,0.969057,0,,
8152,Math,122,68,0,383.70614592,383.70614592,n00000159,Extremal and Enumerative Combinatorics in Graphs and Numbers,1,0.945200,0,,
8153,Math,133,74,0,382.55360823,382.55360823,n00000154,Finite Group and Ring Theory Properties,1,0.908453,0,,
8157,Math,120,67,0,387.02531359,387.02531359,n00000128,Algebraic Structure Properties and Isomorphisms,1,0.950197,0,,
8169,Math,86,46,0,385.30814390,385.30814390,n00000155,Applied Algebraic and Analytic Computations,1,0.982899,0,,
8171,Math,73,39,0,386.18039328,386.18039328,n00000159,Extremal and Enumerative Combinatorics in Graphs and Numbers,1,0.999636,0,,
8174,Math,126,69,0,384.20697031,384.20697031,n00000303,Kinematics and Relativistic Motion Analysis,1,0.998170,0,,
8176,Math,83,45,0,392.16451760,392.16451760,n00000159,Extremal and Enumerative Combinatorics in Graphs and Numbers,1,0.999735,0,,
8185,Math,126,69,0,383.74153139,383.74153139,n00000239,Advanced Integral Calculus and Applications,1,0.965160,0,,
8189,Math,94,51,0,389.59291889,389.59291889,n00000303,Kinematics and Relativistic Motion Analysis,1,0.991611,0,,
8193,Math,83,45,0,383.00618427,383.00618427,n00000155,Applied Algebraic and Analytic Computations,1,0.999915,0,,
8194,Math,104,57,0,394.65592108,394.65592108,n00000157,Applied Differential Equations and Numerical Methods,1,0.999865,0,,
8195,Math,133,74,0,380.93944321,380.93944321,n00000245,Statistical Inference and Probability Theory,1,0.862291,0,1,
8196,Math,123,68,1,382.39812266,382.39812266,n00000158,Discrete Probability and Combinatorial Counting,1,0.989988,0,,
8197,Math,128,71,0,377.93766394,377.93766394,n00000238,Advanced Transform and Series Analysis,1,0.793302,0,,
8198,Math,91,50,0,386.75053153,386.75053153,n00000243,Projectile Motion and Kinematic Analysis,1,0.971278,0,,
8199,Math,132,72,1,391.35564101,391.31682319,n00000158,Discrete Probability and Combinatorial Counting,1,0.412278,0,1,
8201,Math,133,74,0,379.68922241,379.68922241,n00000246,Time Series Econometrics and Diagnostic Testing,1,0.801257,0,,
8202,Math,91,49,0,374.14997170,374.14997170,n00000192,Transient Circuit Energy Dynamics,1,0.901675,0,,
8203,Math,133,74,0,393.36201818,393.36201818,n00000159,Extremal and Enumerative Combinatorics in Graphs and Numbers,1,0.999358,0,,
8204,Math,64,34,0,389.49146182,389.49146182,n00000239,Advanced Integral Calculus and Applications,1,0.912922,0,,
8207,Math,133,74,0,382.98430014,382.98430014,n00000159,Extremal and Enumerative Combinatorics in Graphs and Numbers,1,0.872146,0,,
8220,Math,81,44,1,402.84071842,402.84070095,n00000243,Projectile Motion and Kinematic Analysis,1,0.962364,0,,
8225,Math,127,71,0,388.16320981,388.16320981,n00000154,Finite Group and Ring Theory Properties,1,0.996738,0,,
8228,Math,57,31,0,390.49311724,390.49311724,n00000154,Finite Group and Ring Theory Properties,1,0.988580,0,,
8230,Math,132,74,0,399.86323546,399.86323546,n00000056,Formal Logic and Fallacy Analysis,1,0.349509,0,,
8233,Math,151,84,0,386.16302451,386.16302451,n00000240,Applied Quantitative Partitioning Problems,1,0.489071,0,1,
8237,Math,144,80,0,396.60393401,396.60393401,n00000240,Applied Quantitative Partitioning Problems,1,0.983666,0,,
8239,Math,144,80,0,388.39519735,388.39519735,n00000232,Applied Business Percentage Calculations,1,0.882065,0,,
8243,Math,115,63,0,382.17534563,382.17534563,n00000242,Elementary Algebraic and Arithmetic Operations,1,0.969763,0,,1
8244,Math,110,60,1,407.61625804,400.91846247,n00000015,Engineering,0,0.999821,1,,
8245,Math,110,60,0,414.53759689,414.53759689,n00000232,Applied Business Percentage Calculations,1,0.998272,0,,
8246,Math,105,57,0,407.48386174,407.48386174,n00000232,Applied Business Percentage Calculations,1,0.997995,0,,
8252,Math,128,71,0,374.86711514,374.86711514,n00000241,Numerical Ordering and Estimation Techniques,1,0.842536,0,,
8264,Math,140,78,0,382.89256002,382.89256002,n00000241,Numerical Ordering and Estimation Techniques,1,0.737842,0,,
8270,Math,96,53,0,385.62421799,385.62421799,n00000157,Applied Differential Equations and Numerical Methods,1,0.591395,0,,
8271,Math,125,70,0,397.13428554,397.13428554,n00000128,Algebraic Structure Properties and Isomorphisms,1,0.999954,0,,
8272,Math,73,39,0,387.96466725,387.96466725,n00000159,Extremal and Enumerative Combinatorics in Graphs and Numbers,1,0.941501,0,,
8277,Math,128,71,0,380.66327918,380.66327918,n00000242,Elementary Algebraic and Arithmetic Operations,1,0.979779,0,,1
8282,Math,142,79,0,376.72969863,376.72969863,n00000158,Discrete Probability and Combinatorial Counting,1,0.660868,0,,
8283,Math,129,71,0,399.99126642,399.99126642,n00000232,Applied Business Percentage Calculations,1,0.983756,0,,
8286,Math,107,58,0,382.74705930,382.74705930,n00000159,Extremal and Enumerative Combinatorics in Graphs and Numbers,1,0.942895,0,,
8287,Math,151,84,0,388.30529294,388.30529294,n00000232,Applied Business Percentage Calculations,1,0.966552,0,,
8289,Math,127,71,0,383.47037933,383.47037933,n00000158,Discrete Probability and Combinatorial Counting,1,0.998152,0,,
8292,Math,83,45,0,377.79494996,377.79494996,n00000158,Discrete Probability and Combinatorial Counting,1,0.526289,0,,
8295,Math,151,84,0,391.10913971,391.10913971,n00000158,Discrete Probability and Combinatorial Counting,1,0.982912,0,,
8297,Math,64,34,0,392.40288518,392.40288518,n00000239,Advanced Integral Calculus and Applications,1,0.994386,0,,
8303,Math,144,80,0,388.51469218,388.51469218,n00000159,Extremal and Enumerative Combinatorics in Graphs and Numbers,1,0.998583,0,,
8304,Math,128,71,0,410.70474447,410.70474447,n00000151,Consumer Loan Interest Calculation,1,0.926478,0,,
8306,Math,97,53,0,392.38529125,392.38529125,n00000239,Advanced Integral Calculus and Applications,1,0.999517,0,,
8309,Math,103,57,0,392.33061962,392.33061962,n00000158,Discrete Probability and Combinatorial Counting,1,0.998291,0,,
8314,Math,83,45,0,387.56450579,387.56450579,n00000239,Advanced Integral Calculus and Applications,1,0.988054,0,,
8315,Math,73,39,0,385.73782680,385.73782680,n00000155,Applied Algebraic and Analytic Computations,1,0.999494,0,,
8320,Math,85,47,0,391.75051171,391.75051171,n00000158,Discrete Probability and Combinatorial Counting,1,0.996661,0,,
8321,Math,144,80,0,387.93725783,387.93725783,n00000159,Extremal and Enumerative Combinatorics in Graphs and Numbers,1,0.998916,0,,
8327,Math,128,70,1,405.31016779,392.19872560,n00000061,Applied Quantitative Reasoning and Distribution Analysis,0,0.990692,1,,
8332,Math,125,70,0,391.65155446,391.65155446,n00000128,Algebraic Structure Properties and Isomorphisms,1,0.999230,0,,
8336,Math,144,80,0,381.69469406,381.69469406,n00000194,Macronutrient Biochemistry and Physiological Functions,1,0.450131,0,,
8338,Math,144,80,0,394.68531056,394.68531056,n00000245,Statistical Inference and Probability Theory,1,0.998544,0,1,
8343,Math,134,74,1,389.86460804,389.86460764,n00000245,Statistical Inference and Probability Theory,1,0.996043,0,1,
8344,Math,139,77,1,387.99118291,387.99118291,n00000151,Consumer Loan Interest Calculation,1,0.697865,0,,
8348,Math,86,46,0,390.40905945,390.40905945,n00000242,Elementary Algebraic and Arithmetic Operations,1,0.995347,0,,1
8354,Math,133,74,0,390.50880737,390.50880737,n00000242,Elementary Algebraic and Arithmetic Operations,1,0.821255,0,,1
8358,Math,139,77,1,396.82287891,395.16276297,n00000015,Engineering,0,0.547751,0,,
8361,Math,151,84,0,390.23148818,390.23148818,n00000232,Applied Business Percentage Calculations,1,0.916438,0,,
8369,Math,144,80,0,376.91737558,376.91737558,n00000128,Algebraic Structure Properties and Isomorphisms,1,0.805669,0,,
8372,Math,128,71,0,384.88578612,384.88578612,n00000154,Finite Group and Ring Theory Properties,1,0.957351,0,,
8374,Math,68,36,0,385.48264982,385.48264982,n00000159,Extremal and Enumerative Combinatorics in Graphs and Numbers,1,0.801822,0,,
8375,Math,115,63,0,381.94903350,381.94903350,n00000242,Elementary Algebraic and Arithmetic Operations,1,0.834978,0,,1
8376,Math,133,74,0,382.72940732,382.72940732,n00000239,Advanced Integral Calculus and Applications,1,0.856590,0,,
8380,Math,126,69,0,388.39548486,388.39548486,n00000242,Elementary Algebraic and Arithmetic Operations,1,0.823833,0,,1
8385,Math,139,77,0,377.00757167,377.00757167,n00000240,Applied Quantitative Partitioning Problems,1,0.840601,0,,
8388,Math,104,57,0,408.62928433,408.62928433,n00000232,Applied Business Percentage Calculations,1,0.999963,0,,
8390,Math,109,60,0,380.45832630,380.45832630,n00000242,Elementary Algebraic and Arithmetic Operations,1,0.482167,0,,1
8399,Math,128,71,0,377.23007644,377.23007644,n00000158,Discrete Probability and Combinatorial Counting,1,0.995489,0,,
8400,Math,96,52,0,386.53136624,386.53136624,n00000159,Extremal and Enumerative Combinatorics in Graphs and Numbers,1,0.991508,0,,
8401,Math,131,72,0,386.54133688,386.54133688,n00000155,Applied Algebraic and Analytic Computations,1,0.937492,0,,
8403,Math,83,45,0,394.04039545,394.04039545,n00000157,Applied Differential Equations and Numerical Methods,1,0.998108,0,,
8404,Math,107,58,0,388.06111407,388.06111407,n00000158,Discrete Probability and Combinatorial Counting,1,0.974043,0,,
8406,Math,73,39,0,393.74105983,393.74105983,n00000238,Advanced Transform and Series Analysis,1,0.989303,0,,
8407,Math,136,75,0,386.83312650,386.83312650,n00000239,Advanced Integral Calculus and Applications,1,0.991208,0,,
8416,Math,36,19,0,388.87555404,388.87555404,n00000154,Finite Group and Ring Theory Properties,1,0.999242,0,,
8420,Math,81,44,0,390.15649563,390.15649563,n00000157,Applied Differential Equations and Numerical Methods,1,0.737787,0,,
8422,Math,91,50,0,375.09713867,375.09713867,n00000154,Finite Group and Ring Theory Properties,1,0.952176,0,,
8427,Math,91,50,0,388.88027139,388.88027139,n00000157,Applied Differential Equations and Numerical Methods,1,0.950181,0,,
8435,Math,133,74,0,391.50807537,391.50807537,n00000128,Algebraic Structure Properties and Isomorphisms,1,0.526241,0,,
8441,Math,143,79,0,387.09733177,387.09733177,n00000245,Statistical Inference and Probability Theory,1,0.703789,0,1,
8444,Math,132,74,0,378.52886196,378.52886196,n00000220,Applied Communication and Behavioral Strategy Design,1,0.845426,0,,
8445,Math,128,70,1,398.69133759,388.21279629,n00000061,Applied Quantitative Reasoning and Distribution Analysis,0,0.980300,1,,
8448,Math,116,65,0,400.66353132,400.66353132,n00000245,Statistical Inference and Probability Theory,1,0.525452,0,1,
8451,Math,96,52,0,380.05743775,380.05743775,n00000241,Numerical Ordering and Estimation Techniques,1,0.777760,0,,
8453,Math,116,64,0,376.33459107,376.33459107,n00000241,Numerical Ordering and Estimation Techniques,1,0.846604,0,,
8454,Math,135,75,0,383.54136115,383.54136115,n00000240,Applied Quantitative Partitioning Problems,1,0.713982,0,,
8456,Math,87,47,1,403.91534640,401.52199523,n00000015,Engineering,0,0.967917,1,,
8458,Math,128,71,0,386.54391983,386.54391983,n00000241,Numerical Ordering and Estimation Techniques,1,0.998801,0,,
8463,Math,128,71,0,393.06488860,393.06488860,n00000240,Applied Quantitative Partitioning Problems,1,0.814044,0,,
8468,Math,122,68,0,388.30358937,388.30358937,n00000240,Applied Quantitative Partitioning Problems,1,0.927587,0,,
8474,Math,122,68,0,393.04383934,393.04383934,n00000158,Discrete Probability and Combinatorial Counting,1,0.999631,0,,
8477,Math,73,39,0,379.61035423,379.61035423,n00000238,Advanced Transform and Series Analysis,1,0.648958,0,,
8481,Math,96,53,0,379.83993331,379.83993331,n00000155,Applied Algebraic and Analytic Computations,1,0.844337,0,,
8482,Math,78,42,0,387.47738998,387.47738998,n00000155,Applied Algebraic and Analytic Computations,1,0.999334,0,,
8486,Math,96,52,0,391.05847350,391.05847350,n00000155,Applied Algebraic and Analytic Computations,1,0.722741,0,,
8490,Math,73,39,0,384.32341966,384.32341966,n00000155,Applied Algebraic and Analytic Computations,1,0.999719,0,,
8495,Math,94,51,0,388.18171002,388.18171002,n00000242,Elementary Algebraic and Arithmetic Operations,1,0.520146,0,,1
8498,Math,104,57,0,385.44146941,385.44146941,n00000159,Extremal and Enumerative Combinatorics in Graphs and Numbers,1,0.950367,0,,
8508,Math,83,45,0,382.77675028,382.77675028,n00000155,Applied Algebraic and Analytic Computations,1,0.512304,0,,
8510,Math,92,50,0,392.19590256,392.19590256,n00000157,Applied Differential Equations and Numerical Methods,1,0.999925,0,,
8512,Math,122,68,0,384.35489211,384.35489211,n00000154,Finite Group and Ring Theory Properties,1,0.999663,0,,
8513,Math,144,80,0,382.15312314,382.15312314,n00000159,Extremal and Enumerative Combinatorics in Graphs and Numbers,1,0.975360,0,,
8519,Math,83,45,0,388.53696382,388.53696382,n00000239,Advanced Integral Calculus and Applications,1,0.999833,0,,
8525,Math,73,39,0,385.23152810,385.23152810,n00000155,Applied Algebraic and Analytic Computations,1,0.647730,0,,
8527,Math,73,39,0,391.70242194,391.70242194,n00000157,Applied Differential Equations and Numerical Methods,1,0.999542,0,,
8529,Math,104,57,0,385.63972627,385.63972627,n00000159,Extremal and Enumerative Combinatorics in Graphs and Numbers,1,0.501256,0,,
8537,Math,136,75,0,386.72570305,386.72570305,n00000241,Numerical Ordering and Estimation Techniques,1,0.525144,0,,1
8541,Math,86,48,0,392.39247243,392.39247243,n00000154,Finite Group and Ring Theory Properties,1,0.957745,0,,
8547,Math,132,74,0,378.57483389,378.57483389,n00000183,Demographic Behavior and Public Opinion Metrics,1,0.933301,0,,
8549,Math,144,80,0,379.41321257,379.41321257,n00000246,Time Series Econometrics and Diagnostic Testing,1,0.991202,0,,
8551,Math,140,77,1,400.38456957,395.05639393,n00000061,Applied Quantitative Reasoning and Distribution Analysis,0,0.709064,0,1,
8561,Math,60,32,0,415.68939619,415.68939619,n00000232,Applied Business Percentage Calculations,1,0.999400,0,,
8562,Math,97,52,0,409.87403039,409.87403039,n00000232,Applied Business Percentage Calculations,1,0.996182,0,,
8564,Math,99,54,0,383.91538449,383.91538449,n00000241,Numerical Ordering and Estimation Techniques,1,0.892046,0,,
8569,Math,128,71,0,386.65212324,386.65212324,n00000242,Elementary Algebraic and Arithmetic Operations,1,0.996357,0,,1
8572,Math,151,84,0,364.19303368,364.19303368,n00000241,Numerical Ordering and Estimation Techniques,1,0.693284,0,,
8578,Math,144,80,0,386.83792980,386.83792980,n00000128,Algebraic Structure Properties and Isomorphisms,1,0.780580,0,,
8579,Math,83,45,0,382.30491446,382.30491446,n00000239,Advanced Integral Calculus and Applications,1,0.959870,0,,
8581,Math,94,51,0,384.79817745,384.79817745,n00000155,Applied Algebraic and Analytic Computations,1,0.867170,0,,
8584,Math,133,74,0,382.43784783,382.43784783,n00000155,Applied Algebraic and Analytic Computations,1,0.547023,0,,
8585,Math,128,71,0,382.85604814,382.85604814,n00000155,Applied Algebraic and Analytic Computations,1,0.682704,0,,
8586,Math,128,71,0,384.92835103,384.92835103,n00000159,Extremal and Enumerative Combinatorics in Graphs and Numbers,1,0.871777,0,,
8590,Math,144,80,0,386.29238132,386.29238132,n00000158,Discrete Probability and Combinatorial Counting,1,0.670139,0,1,
8592,Math,140,78,0,376.72848638,376.72848638,n00000158,Discrete Probability and Combinatorial Counting,1,0.823508,0,,
8593,Math,73,39,0,384.23458895,384.23458895,n00000155,Applied Algebraic and Analytic Computations,1,0.980553,0,,
8602,Math,73,39,0,384.07918329,384.07918329,n00000155,Applied Algebraic and Analytic Computations,1,0.848704,0,,
8606,Math,73,39,0,389.05152751,389.05152751,n00000238,Advanced Transform and Series Analysis,1,0.723780,0,,
8608,Math,136,75,0,377.01476806,377.01476806,n00000157,Applied Differential Equations and Numerical Methods,1,0.998007,0,,
8609,Math,73,39,0,391.25110358,391.25110358,n00000155,Applied Algebraic and Analytic Computations,1,0.999664,0,,
8610,Math,133,74,0,381.08762447,381.08762447,n00000130,Information Theory and Digital Encoding Fundamentals,1,0.994430,0,,
8612,Math,59,31,0,385.09511075,385.09511075,n00000238,Advanced Transform and Series Analysis,1,0.928896,0,,
8617,Math,133,74,0,382.69736585,382.69736585,n00000155,Applied Algebraic and Analytic Computations,1,0.963741,0,,
8620,Math,78,42,0,377.25569852,377.25569852,n00000154,Finite Group and Ring Theory Properties,1,0.812512,0,,
8624,Math,68,36,0,391.77396903,391.77396903,n00000155,Applied Algebraic and Analytic Computations,1,0.972728,0,,
8625,Math,133,74,0,383.73981034,383.73981034,n00000157,Applied Differential Equations and Numerical Methods,1,0.376549,0,1,
8628,Math,120,66,0,381.79010867,381.79010867,n00000154,Finite Group and Ring Theory Properties,1,0.786273,0,,
8629,Math,80,44,0,400.31759763,400.31759763,n00000243,Projectile Motion and Kinematic Analysis,1,0.999758,0,,
8630,Math,91,50,0,390.71465328,390.71465328,n00000239,Advanced Integral Calculus and Applications,1,0.902148,0,,
8637,Math,110,60,1,396.83364061,396.83214566,n00000188,Radioactive Decay Kinetics and Energetics,1,0.954350,0,,
8640,Math,141,78,0,393.44804944,393.44804944,n00000157,Applied Differential Equations and Numerical Methods,1,0.894049,0,,
8643,Math,73,39,0,390.04508667,390.04508667,n00000155,Applied Algebraic and Analytic Computations,1,0.995728,0,,
8648,Math,139,77,1,387.71499736,387.71499736,n00000158,Discrete Probability and Combinatorial Counting,1,0.930967,0,,
8649,Math,144,80,0,388.17647727,388.17647727,n00000240,Applied Quantitative Partitioning Problems,1,0.524158,0,1,
8656,Math,104,58,0,394.92328592,394.92328592,n00000128,Algebraic Structure Properties and Isomorphisms,1,0.999755,0,,
8662,Math,147,81,1,398.09136205,392.81451211,n00000061,Applied Quantitative Reasoning and Distribution Analysis,0,0.507588,0,1,
8663,Math,144,80,0,391.30098244,391.30098244,n00000245,Statistical Inference and Probability Theory,1,0.961433,0,1,
