question_id,category,leaf_id,leaf_label,weight,n_leaves
6792,"Health",n00000054,"Statistical Inference and Computational Methods",0,000000,1
6096,"Health",n00000005,"Biology",0,000000,1
6479,"Health",n00000005,"Biology",0,000000,1
6661,"Health",n00000009,"Health",0,000000,1
6218,"Health",n00000009,"Health",0,000000,1
6161,"Health",n00000009,"Health",0,000000,1
6295,"Health",n00000009,"Health",0,000000,1
6053,"Health",n00000009,"Health",0,000000,1
6565,"Health",n00000009,"Health",0,000000,1
6111,"Health",n00000009,"Health",-0,577737,2
6111,"Health",n00000036,"Psychological Assessment and Ethical Practices",-0,823636,2
6391,"Health",n00000009,"Health",0,000000,1
6772,"Health",n00000009,"Health",0,000000,1
6468,"Health",n00000009,"Health",0,000000,1
6345,"Health",n00000009,"Health",0,000000,1
6516,"Health",n00000009,"Health",0,000000,1
6131,"Health",n00000009,"Health",-0,394459,2
6131,"Health",n00000036,"Psychological Assessment and Ethical Practices",-1,120994,2
6346,"Health",n00000009,"Health",0,000000,1
6017,"Health",n00000009,"Health",0,000000,1
6348,"Health",n00000009,"Health",0,000000,1
6333,"Health",n00000009,"Health",0,000000,1
6660,"Health",n00000009,"Health",0,000000,1
6066,"Health",n00000009,"Health",0,000000,1
4904,"History",n00000005,"Biology",0,000000,1
2558,"Psychology",n00000009,"Health",-0,453009,2
2558,"Psychology",n00000036,"Psychological Assessment and Ethical Practices",-1,009812,2
2335,"Psychology",n00000009,"Health",0,000000,1
1989,"Psychology",n00000009,"Health",0,000000,1
2851,"Biology",n00000009,"Health",0,000000,1
2935,"Biology",n00000005,"Biology",0,000000,1
3508,"Biology",n00000009,"Health",0,000000,1
2897,"Biology",n00000005,"Biology",-0,486861,2
2897,"Biology",n00000009,"Health",-0,953350,2
6592,"Health",n00000009,"Health",0,000000,1
6373,"Health",n00000009,"Health",0,000000,1
6087,"Health",n00000009,"Health",0,000000,1
6754,"Health",n00000009,"Health",0,000000,1
6748,"Health",n00000009,"Health",0,000000,1
6443,"Health",n00000009,"Health",0,000000,1
6181,"Health",n00000009,"Health",0,000000,1
6113,"Health",n00000009,"Health",0,000000,1
6419,"Health",n00000009,"Health",0,000000,1
6013,"Health",n00000009,"Health",0,000000,1
6033,"Health",n00000009,"Health",0,000000,1
6728,"Health",n00000009,"Health",0,000000,1
6601,"Health",n00000009,"Health",0,000000,1
6490,"Health",n00000009,"Health",0,000000,1
6550,"Health",n00000009,"Health",0,000000,1
6594,"Health",n00000009,"Health",0,000000,1
6048,"Health",n00000009,"Health",0,000000,1
6167,"Health",n00000009,"Health",0,000000,1
6552,"Health",n00000009,"Health",0,000000,1
6688,"Health",n00000009,"Health",0,000000,1
6753,"Health",n00000009,"Health",0,000000,1
6015,"Health",n00000009,"Health",0,000000,1
6750,"Health",n00000009,"Health",0,000000,1
6681,"Health",n00000009,"Health",0,000000,1
5302,"Other",n00000009,"Health",0,000000,1
6671,"Health",n00000009,"Health",0,000000,1
6795,"Health",n00000009,"Health",0,000000,1
6425,"Health",n00000009,"Health",0,000000,1
6110,"Health",n00000009,"Health",0,000000,1
6437,"Health",n00000009,"Health",0,000000,1
6541,"Health",n00000009,"Health",0,000000,1
6112,"Health",n00000009,"Health",0,000000,1
6174,"Health",n00000009,"Health",0,000000,1
6115,"Health",n00000009,"Health",0,000000,1
6242,"Health",n00000009,"Health",0,000000,1
6368,"Health",n00000009,"Health",0,000000,1
6240,"Health",n00000009,"Health",0,000000,1
6793,"Health",n00000009,"Health",0,000000,1
10128,"Physics",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
10031,"Physics",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
10224,"Physics",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
10225,"Physics",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
9212,"Physics",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
10303,"Physics",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
9792,"Physics",n00000313,"Real Gas Thermodynamic Calculations",-0,444027,2
9792,"Physics",n00000092,"Thermodynamic Process and Work Analysis",-1,025682,2
9487,"Physics",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
9175,"Physics",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
9397,"Physics",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
9176,"Physics",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
9616,"Physics",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
9777,"Physics",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
10006,"Physics",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
10121,"Physics",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
9386,"Physics",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
10176,"Physics",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
5163,"Other",n00000071,"Applied Newtonian Kinematics and Dynamics",0,000000,1
5687,"Other",n00000349,"Nuclear Reaction Mass-Energy Calculations",-0,375197,2
5687,"Other",n00000348,"Thermodynamic Phase Transition Calculations",-1,162044,2
4182,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4557,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
6008,"Health",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4202,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4556,"Chemistry",n00000349,"Nuclear Reaction Mass-Energy Calculations",-0,946956,3
4556,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",-1,175187,3
4556,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",-1,192971,3
3729,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
3680,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3739,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4046,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4589,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3750,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3882,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4310,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
3912,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
3755,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3965,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4565,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3587,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3557,"Chemistry",n00000071,"Applied Newtonian Kinematics and Dynamics",0,000000,1
4576,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
4044,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4499,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3685,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
4615,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3694,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3991,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3760,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4580,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4055,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
4384,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3994,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
3828,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
4105,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4207,"Chemistry",n00000332,"Spectroscopic and Photoelectric Photon Energy Transitions",-0,483979,2
4207,"Chemistry",n00000349,"Nuclear Reaction Mass-Energy Calculations",-0,957963,2
4554,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4646,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
3686,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4034,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3780,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",-0,289350,2
3780,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",-1,381307,2
4358,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4535,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3875,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3910,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3941,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",-0,337212,2
3941,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",-1,250916,2
4240,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4203,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",-0,507700,2
4203,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",-0,920997,2
4631,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
4524,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3865,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4546,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3831,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4659,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
4271,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4256,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3925,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4051,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4379,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4548,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4144,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",-0,659805,2
4144,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",-0,727640,2
4289,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3609,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4147,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
4069,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4448,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4367,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4488,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3785,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
3598,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
3919,"Chemistry",n00000349,"Nuclear Reaction Mass-Energy Calculations",0,000000,1
3698,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3560,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
4275,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3790,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4360,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3786,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4498,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4547,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4347,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4378,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3623,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3954,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4295,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4294,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4185,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3848,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",-0,658800,2
3848,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",-0,728716,2
3650,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4270,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3909,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3907,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3977,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
11904,"Engineering",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
11588,"Engineering",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
11903,"Engineering",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
11977,"Engineering",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
11750,"Engineering",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
11586,"Engineering",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
11367,"Engineering",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
11375,"Engineering",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
11449,"Engineering",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
12115,"Engineering",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
11514,"Engineering",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
11885,"Engineering",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
11911,"Engineering",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
11668,"Engineering",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
11630,"Engineering",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
11448,"Engineering",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
11443,"Engineering",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
11666,"Engineering",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
11377,"Engineering",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
11900,"Engineering",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
12132,"Engineering",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
11747,"Engineering",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
11898,"Engineering",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
11983,"Engineering",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
11972,"Engineering",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
11746,"Engineering",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
5320,"Other",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
6072,"Health",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4628,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
3673,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",-0,310682,2
3673,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",-1,320307,2
4494,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4410,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
4468,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
3668,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
4661,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
3963,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
4115,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
4082,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
4430,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
4189,"Chemistry",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
